"Status","Year","Disability","Ethnicity","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared disabled","Asian","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Shropshire and Staffordshire","AA","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Shropshire and Staffordshire","AO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Asian","Shropshire and Staffordshire","EO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Asian","Shropshire and Staffordshire","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Shropshire and Staffordshire","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Shropshire and Staffordshire","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Shropshire and Staffordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Shropshire and Staffordshire","SEO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Asian","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","South Yorkshire","AA","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","South Yorkshire","AO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Asian","South Yorkshire","EO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Asian","South Yorkshire","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","South Yorkshire","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","South Yorkshire","HEO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Asian","South Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","South Yorkshire","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Southern Scotland","AA","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Southern Scotland","AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Southern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Southern Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Southern Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Southern Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Southern Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Southern Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Surrey, East and West Sussex","AA","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Surrey, East and West Sussex","AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Surrey, East and West Sussex","EO","15","10","[c]","[c]"
"In post","2022","Declared disabled","Asian","Surrey, East and West Sussex","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Surrey, East and West Sussex","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Surrey, East and West Sussex","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Surrey, East and West Sussex","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Surrey, East and West Sussex","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Tees Valley and Durham","AA","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Tees Valley and Durham","AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Tees Valley and Durham","EO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Asian","Tees Valley and Durham","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Tees Valley and Durham","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Tees Valley and Durham","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Tees Valley and Durham","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Tees Valley and Durham","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Unknown","AA","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Unknown","EO","20","15","[c]","[c]"
"In post","2022","Declared disabled","Asian","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","West Central Scotland","AA","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","West Central Scotland","AO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Asian","West Central Scotland","EO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Asian","West Central Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","West Central Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","West Central Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","West Central Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","West Central Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","West Midlands","AA","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","West Midlands","AO","140","120","21330","21260"
"In post","2022","Declared disabled","Asian","West Midlands","EO","165","150","27000","27570"
"In post","2022","Declared disabled","Asian","West Midlands","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","West Midlands","G7","25","25","[c]","[c]"
"In post","2022","Declared disabled","Asian","West Midlands","HEO","55","50","32280","33020"
"In post","2022","Declared disabled","Asian","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","West Midlands","SEO","30","30","38430","38230"
"In post","2022","Declared disabled","Asian","West Midlands","Unknown","20","20","[c]","[c]"
"In post","2022","Declared disabled","Asian","West Wales and The Valleys","AA","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","West Wales and The Valleys","AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","West Wales and The Valleys","EO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Asian","West Wales and The Valleys","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","West Wales and The Valleys","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","West Wales and The Valleys","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","West Wales and The Valleys","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","West Wales and The Valleys","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","West Yorkshire","AA","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","West Yorkshire","AO","55","45","21940","21260"
"In post","2022","Declared disabled","Asian","West Yorkshire","EO","80","75","27060","27570"
"In post","2022","Declared disabled","Asian","West Yorkshire","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","West Yorkshire","G7","10","10","[c]","[c]"
"In post","2022","Declared disabled","Asian","West Yorkshire","HEO","20","20","[c]","[c]"
"In post","2022","Declared disabled","Asian","West Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","West Yorkshire","SEO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Asian","West Yorkshire","Unknown","15","15","[c]","[c]"
"In post","2022","Declared disabled","Black","Bedfordshire and Hertfordshire","AA","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Bedfordshire and Hertfordshire","AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Bedfordshire and Hertfordshire","EO","20","20","[c]","[c]"
"In post","2022","Declared disabled","Black","Bedfordshire and Hertfordshire","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Bedfordshire and Hertfordshire","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Bedfordshire and Hertfordshire","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Bedfordshire and Hertfordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Bedfordshire and Hertfordshire","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Bedfordshire and Hertfordshire","Unknown","5","5","[c]","[c]"
"In post","2022","Declared disabled","Black","Berkshire, Buckinghamshire and Oxfordshire","AA","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Berkshire, Buckinghamshire and Oxfordshire","AO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Black","Berkshire, Buckinghamshire and Oxfordshire","EO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Black","Berkshire, Buckinghamshire and Oxfordshire","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Berkshire, Buckinghamshire and Oxfordshire","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Berkshire, Buckinghamshire and Oxfordshire","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Berkshire, Buckinghamshire and Oxfordshire","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Berkshire, Buckinghamshire and Oxfordshire","Unknown","10","10","[c]","[c]"
"In post","2022","Declared disabled","Black","Cheshire","AA","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Cheshire","AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Cheshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Cheshire","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Cheshire","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Cheshire","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Cheshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Cheshire","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Cornwall and Isles of Scilly","AA","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Cornwall and Isles of Scilly","AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Cornwall and Isles of Scilly","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Cornwall and Isles of Scilly","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Cornwall and Isles of Scilly","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Cornwall and Isles of Scilly","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Cornwall and Isles of Scilly","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Cumbria","AA","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Cumbria","AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Cumbria","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Cumbria","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Cumbria","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Cumbria","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Cumbria","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Cumbria","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Derbyshire and Nottinghamshire","AA","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Derbyshire and Nottinghamshire","AO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Black","Derbyshire and Nottinghamshire","EO","20","20","[c]","[c]"
"In post","2022","Declared disabled","Black","Derbyshire and Nottinghamshire","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Derbyshire and Nottinghamshire","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Derbyshire and Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Derbyshire and Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Derbyshire and Nottinghamshire","SEO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Black","Derbyshire and Nottinghamshire","Unknown","15","10","[c]","[c]"
"In post","2022","Declared disabled","Black","Devon","AA","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Devon","AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Devon","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Devon","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Devon","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Devon","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Devon","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Devon","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Devon","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Dorset and Somerset","AA","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Dorset and Somerset","AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Dorset and Somerset","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Dorset and Somerset","G7","[c]","[c]","[c]","[c]"
