"Status","Year","Disability","Parent_department","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care","Leeds","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care","Lewisham and Southwark","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care","Liverpool","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care","Manchester","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care","Medway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care","Mid Lancashire","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care","Northumberland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care","Nottingham","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care","Oxfordshire CC","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care","Plymouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care","Powys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care","Sandwell","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care","Sheffield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care","Shropshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care","Solihull","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care","Southampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care","Thurrock","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care","Wakefield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care","Warwickshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care","West Essex","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care","West Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care","Westminster","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care","Wiltshire","40","[c]","33530","29270"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care","Wirral","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Estyn","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Estyn","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Food Standards Agency","Ards and North Down","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Food Standards Agency","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Food Standards Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Food Standards Agency","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Food Standards Agency","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Food Standards Agency","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Food Standards Agency","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Food Standards Agency","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Food Standards Agency","Derby","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Food Standards Agency","Devon CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Food Standards Agency","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Food Standards Agency","East Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Food Standards Agency","Enfield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Food Standards Agency","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Food Standards Agency","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Food Standards Agency","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Food Standards Agency","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Food Standards Agency","Peterborough","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Food Standards Agency","Sheffield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Food Standards Agency","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Food Standards Agency","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Food Standards Agency","South Teesside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Food Standards Agency","South West Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Food Standards Agency","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Food Standards Agency","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Food Standards Agency","Wakefield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Food Standards Agency","Warwickshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Food Standards Agency","Westminster","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Food Standards Agency","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Food Standards Agency","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Foreign, Commonwealth and Development Office","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Foreign, Commonwealth and Development Office","South Lanarkshire","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Foreign, Commonwealth and Development Office","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Foreign, Commonwealth and Development Office","Westminster","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs","Angus and Dundee City","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs","Belfast","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs","Birmingham","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs","Bradford","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs","Cardiff and Vale of Glamorgan","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs","Croydon","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs","Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs","East Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs","Greater Manchester South West","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs","Hackney and Newham","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs","Leeds","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs","Leicester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs","Liverpool","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs","Manchester","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs","North Lanarkshire","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs","Nottingham","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs","Plymouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs","Sunderland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs","Tower Hamlets","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs","Tyneside","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs","West Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Treasury","Blackpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Treasury","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Treasury","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Treasury","Darlington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Treasury","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Treasury","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Treasury","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Treasury","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Treasury","Westminster","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","Barnet","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","Bedford","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","Belfast","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","Croydon","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","Darlington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","East Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","Greater Manchester South West","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","Lambeth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","Liverpool","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","Luton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","Peterborough","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","Plymouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","Sheffield","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","Solihull","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","South Teesside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","Thurrock","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","Warwickshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","West Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","Westminster","30","[c]","48280","42550"
"Leaver Dept.","2022","Declared disabled","Home Office","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Defence","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Defence","Bath and North East Somerset, North Somerset and South Gloucestershire","55","[c]","36750","35390"
"Leaver Dept.","2022","Declared disabled","Ministry of Defence","Belfast","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Defence","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Defence","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Defence","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Defence","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Defence","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Defence","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Defence","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Defence","Central Hampshire","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Defence","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Defence","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Defence","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Defence","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Defence","Devon CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Defence","Dorset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Defence","Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Defence","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Defence","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Defence","East Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Defence","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Defence","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Defence","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Defence","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Defence","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Defence","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Defence","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Defence","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Defence","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Defence","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Defence","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Defence","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Defence","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Defence","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Defence","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Defence","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Defence","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Defence","Medway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Defence","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Defence","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Defence","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Defence","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Defence","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Defence","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Defence","Peterborough","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Defence","Plymouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Defence","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Defence","Powys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Defence","Shropshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Defence","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Defence","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Defence","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Defence","Staffordshire CC","[c]","[c]","[c]","[c]"
