"Status","Year","Ethnicity","Parent_department","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Asian","Department for Environment, Food and Rural Affairs","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Environment, Food and Rural Affairs","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Environment, Food and Rural Affairs","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Environment, Food and Rural Affairs","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Environment, Food and Rural Affairs","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Environment, Food and Rural Affairs","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Environment, Food and Rural Affairs","London","Inner London - West","25","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Environment, Food and Rural Affairs","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Environment, Food and Rural Affairs","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Environment, Food and Rural Affairs","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Environment, Food and Rural Affairs","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Environment, Food and Rural Affairs","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Environment, Food and Rural Affairs","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Environment, Food and Rural Affairs","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Environment, Food and Rural Affairs","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Environment, Food and Rural Affairs","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Environment, Food and Rural Affairs","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Environment, Food and Rural Affairs","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Environment, Food and Rural Affairs","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Environment, Food and Rural Affairs","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Environment, Food and Rural Affairs","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Environment, Food and Rural Affairs","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Environment, Food and Rural Affairs","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Environment, Food and Rural Affairs","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Environment, Food and Rural Affairs","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Environment, Food and Rural Affairs","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Environment, Food and Rural Affairs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Environment, Food and Rural Affairs","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Environment, Food and Rural Affairs","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Environment, Food and Rural Affairs","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Environment, Food and Rural Affairs","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Environment, Food and Rural Affairs","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for International Trade","London","Inner London - West","15","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for International Trade","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for International Trade","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for International Trade","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for International Trade","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for International Trade","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for International Trade","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Levelling Up, Housing and Communities","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Levelling Up, Housing and Communities","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Levelling Up, Housing and Communities","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Levelling Up, Housing and Communities","London","Inner London - West","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Levelling Up, Housing and Communities","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Levelling Up, Housing and Communities","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Levelling Up, Housing and Communities","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Levelling Up, Housing and Communities","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Levelling Up, Housing and Communities","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Levelling Up, Housing and Communities","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Levelling Up, Housing and Communities","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Levelling Up, Housing and Communities","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Levelling Up, Housing and Communities","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Levelling Up, Housing and Communities","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Levelling Up, Housing and Communities","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Levelling Up, Housing and Communities","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Levelling Up, Housing and Communities","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Levelling Up, Housing and Communities","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Levelling Up, Housing and Communities","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Transport","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Transport","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Transport","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Transport","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Transport","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Transport","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Transport","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Transport","London","Inner London - West","15","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Transport","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Transport","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Transport","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Transport","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Transport","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Transport","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Transport","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Transport","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Transport","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Transport","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Transport","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Transport","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Transport","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Transport","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Transport","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Transport","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Transport","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Transport","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Transport","South East (England)","Hampshire and Isle of Wight","10","[c]","[c]","[c]"
